case_id,fen,category,source,variant,depth,move,engine_score_cp,depth_nodes,total_nodes,depth_elapsed_s,total_elapsed_s,run_completed_depth,run_timeout,run_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_cp,sf_candidate_cp,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,stat_tt_cutoffs,stat_null_tries,stat_null_cutoffs,stat_lmr_reductions,stat_lmr_researches,stat_futility_skips,stat_repetition_draws,stat_aspiration_retries,stat_material_capture_deprioritized,stat_qnodes
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,1,d5d6,9,24,24,0.0010192639892920852,0.0010203639976680279,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,2,d5d6,9,41,65,0.0013547519920393825,0.0023758159950375557,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,3,d5d6,-84,168,233,0.00550900399684906,0.00788571999873966,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,4,d5d6,-29,365,598,0.012573051993967965,0.02045967199956067,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,5,d5d6,-29,534,1132,0.016261021984973922,0.036721693992149085,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,6,d5d6,11,1640,2772,0.05550542601849884,0.09222811899962835,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,7,d5d6,13,3356,6128,0.10826844698749483,0.20049776599626057,7,False,0.20049956598086283,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,353,0,0,334,13,0,0,1,0,2547
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,1,d5d6,9,24,24,0.001024263008730486,0.00102516301558353,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,2,d5d6,9,41,65,0.001341451978078112,0.002367515000514686,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,3,d5d6,-84,168,233,0.005309811007464305,0.007678126014070585,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,4,d5d6,-29,473,706,0.015204658993752673,0.022883685014676303,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,5,d5d6,-29,1000,1706,0.03093609999632463,0.053820685017853975,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,6,d5d6,13,2514,4220,0.08032194201950915,0.1341438270173967,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,7,d5d6,-2,6344,10564,0.20633715801523067,0.34048228501342237,7,False,0.3404840849980246,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,1,d5d6,9,24,24,0.0010274640226271003,0.0010284640011377633,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,2,d5d6,9,41,65,0.0014002500101923943,0.0024298139906022698,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,3,d5d6,-84,168,233,0.005584000988164917,0.008014614984858781,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,4,d5d6,-29,473,706,0.015043265011627227,0.02305898000486195,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,5,d5d6,-29,1000,1706,0.030697308015078306,0.05375728799845092,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,6,d5d6,13,2514,4220,0.0807324270135723,0.13449081499129534,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0162,8/5p2/p5p1/3K1p1p/5P1P/Pk4P1/1P6/8 w - -,late_11_16+quiet,training/data/samples/lichess_validation_250k.csv,no_selectivity,7,d5d6,-2,6344,10564,0.2048454110044986,0.33933772597811185,7,False,0.33934032599790953,d5c5,+424,-541,424,-541,1.0,0.0,965.0,965.0,1.0,1.0,False,True,True,738,0,0,0,0,0,0,1,0,4292
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,1,a5c3,240,129,129,0.005515604018000886,0.0055167040263768286,6,True,20.000720101001207,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,2,f6g4,179,877,1006,0.04507099601323716,0.050588700018124655,6,True,20.000720101001207,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,3,a5c3,153,4804,5810,0.20752291698590852,0.2581127170124091,6,True,20.000720101001207,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,4,a5c3,147,12626,18436,0.7559102050145157,1.0140242210181896,6,True,20.000720101001207,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,5,d2f2,178,10423,28859,0.4973509030241985,1.5113768240262289,6,True,20.000720101001207,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,6,d2f2,214,28831,57690,1.5567057119915262,3.0680844360031188,6,True,20.000720101001207,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,6371,2554,1792,11082,80,31072,0,1,0,241656
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,1,a5c3,240,129,129,0.005468305025715381,0.0054695050057489425,6,True,20.014072580001084,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,2,f6g4,179,877,1006,0.04494270001305267,0.050413404998835176,6,True,20.014072580001084,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,3,a5c3,153,4804,5810,0.20608486401033588,0.2564998689922504,6,True,20.014072580001084,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,4,a5c3,147,13675,19485,0.8180442799930461,1.0745455489959568,6,True,20.014072580001084,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,5,d2f2,178,10331,29816,0.49678271598531865,1.5713297649926972,6,True,20.014072580001084,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,6,d2f2,214,67430,97246,3.571313228982035,5.142644593986915,6,True,20.014072580001084,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,10297,0,0,8017,23,37249,0,0,0,220889
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,1,a5c3,240,129,129,0.005469305004226044,0.005470604985021055,6,True,20.007724861992756,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,2,f6g4,179,877,1006,0.04441121898707934,0.049882923980476335,6,True,20.007724861992756,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,3,a5c3,153,4804,5810,0.20728321999195032,0.25716714398004115,6,True,20.007724861992756,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,4,a5c3,147,13675,19485,0.8181630719918758,1.0753318159841,6,True,20.007724861992756,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,5,d2f2,178,10566,30051,0.5107942140020896,1.5861273299960885,6,True,20.007724861992756,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,6,d2f2,214,33735,63786,1.8686705719737802,3.4547993009909987,6,True,20.007724861992756,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,7416,200,100,5405,36,18377,0,1,0,222687
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,1,a5c3,240,129,129,0.005571902001975104,0.005573102011112496,6,True,20.012947331008036,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,2,f6g4,179,877,1006,0.04484290297841653,0.05041720499866642,6,True,20.012947331008036,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,3,a5c3,153,4804,5810,0.2073154209938366,0.2577336260001175,6,True,20.012947331008036,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,4,a5c3,147,13159,18969,0.7819135659956373,1.039648792007938,6,True,20.012947331008036,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,5,d2f2,178,48665,67634,2.1260093259916175,3.1656598180125,6,True,20.012947331008036,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,6,d2f2,214,32188,99822,1.9233762559888419,5.089037674013525,6,True,20.012947331008036,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,3599,1986,1506,0,0,161111,0,1,0,241921
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,1,a5c3,240,129,129,0.0055992010165937245,0.005600400996627286,6,True,20.007118806999642,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,2,f6g4,179,877,1006,0.04486120300134644,0.05046270397724584,6,True,20.007118806999642,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,3,a5c3,153,4804,5810,0.20594206801615655,0.25640587200177833,6,True,20.007118806999642,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,4,a5c3,147,13159,18969,0.7798009389953222,1.0362081109778956,6,True,20.007118806999642,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,5,d2f2,178,45562,64531,1.9648337510006968,3.001043561991537,6,True,20.007118806999642,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,6,d2f2,214,18909,83440,1.128897810995113,4.129943072999595,6,True,20.007118806999642,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,4197,1724,1173,2371,14,91122,0,1,0,243367
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,1,a5c3,240,129,129,0.007046048995107412,0.007047349005006254,6,True,20.006705084000714,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,2,f6g4,179,877,1006,0.04719551999005489,0.054244369006482884,6,True,20.006705084000714,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,3,a5c3,153,5482,6488,0.23442925498238765,0.28867572400486097,6,True,20.006705084000714,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,4,a5c3,147,12724,19212,0.7414166090020444,1.0300943330221344,6,True,20.006705084000714,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,5,d2f2,178,16015,35227,0.6630208989954554,1.6931167319999076,6,True,20.006705084000714,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,6,d2f2,214,47775,83002,2.068352884001797,3.761471416015411,6,True,20.006705084000714,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,5742,2500,1785,10523,72,0,0,1,0,258585
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,1,a5c3,240,129,129,0.005668297992087901,0.005669498001225293,6,True,20.003592690016376,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5134,1836,1176,9892,73,27485,0,1,187345,246317
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,2,f6g4,179,940,1069,0.04889355998602696,0.05456435799715109,6,True,20.003592690016376,a5c3,+203,-460,203,-460,0.9985,0.0,663.0,663.0,0.9985,0.9985,False,True,True,5134,1836,1176,9892,73,27485,0,1,187345,246317
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,3,a5c3,153,4610,5679,0.19093520299065858,0.24550086099770851,6,True,20.003592690016376,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5134,1836,1176,9892,73,27485,0,1,187345,246317
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,4,a5c3,147,13193,18872,0.7957469749962911,1.0412494360061828,6,True,20.003592690016376,a5c3,+203,+203,203,203,0.9985,0.9985,0.0,0.0,0.0,0.0,False,False,False,5134,1836,1176,9892,73,27485,0,1,187345,246317
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,5,d2f2,178,15027,33899,0.7048883089737501,1.7461394449928775,6,True,20.003592690016376,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,5134,1836,1176,9892,73,27485,0,1,187345,246317
validation_0210,6k1/pp3pp1/4pn1p/q7/2P5/1P2PBP1/P2r1P1P/1Q3K1R b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,6,d2f2,214,35776,69675,1.9633887110103387,3.709529856016161,6,True,20.003592690016376,a5c3,+203,-419,203,-419,0.9985,0.0,622.0,622.0,0.9985,0.9985,False,True,True,5134,1836,1176,9892,73,27485,0,1,187345,246317
